propertyType,furnishing,flrNum,facing,totalFlrNum,city,carpetArea,bedrooms,bathrooms,exactPrice
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,2,2,4066920
Multistorey Apartment,Furnished,4.0,East,5,Patna,900.0,2,2,5300000
Multistorey Apartment,Unfurnished,1.0,East,5,Patna,1000.0,2,2,6400000
Multistorey Apartment,Semi-Furnished,2.0,East,7,Patna,1019.0,3,2,8200000
Residential House,Unfurnished,1.0,East,1,Patna,1000.0,4,3,21000000
Multistorey Apartment,Unfurnished,2.0,West,4,Patna,888.0,3,2,8748000
Multistorey Apartment,Semi-Furnished,2.0,East,5,Patna,1350.0,3,3,12000000
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,3,3,11584300
Multistorey Apartment,Semi-Furnished,2.0,Unknown,10,Patna,1000.0,3,2,9360000
Multistorey Apartment,Unfurnished,1.0,Unknown,7,Patna,1000.0,3,2,7568000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,2,9438400
Multistorey Apartment,Semi-Furnished,2.0,Unknown,17,Patna,1000.0,3,3,9022600
Multistorey Apartment,Semi-Furnished,4.0,Unknown,8,Patna,1233.0,3,2,8398500
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,3,2,6480000
Multistorey Apartment,Semi-Furnished,5.0,East,12,Patna,1000.0,3,2,9200000
Multistorey Apartment,Unfurnished,12.0,East,12,Patna,1140.0,3,3,8546800
Multistorey Apartment,Unfurnished,6.0,Unknown,6,Patna,1300.0,3,2,8200000
Multistorey Apartment,Unfurnished,4.0,Unknown,6,Patna,1000.0,2,2,5621000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,1,1,4270500
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,3,2,8075600
Multistorey Apartment,Unfurnished,2.0,East,4,Patna,909.0,3,2,9570000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,3,3,9875000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,3,2,7775000
Multistorey Apartment,Unfurnished,1.0,East,5,Patna,1000.0,2,2,6180000
Multistorey Apartment,Unfurnished,7.0,East,7,Patna,850.0,2,2,7560000
Multistorey Apartment,Unfurnished,1.0,East,3,Patna,1000.0,2,2,5700000
Multistorey Apartment,Semi-Furnished,2.0,West,4,Patna,1250.0,3,2,6500000
Residential House,Semi-Furnished,2.0,East,2,Patna,1000.0,3,2,17000000
Multistorey Apartment,Furnished,5.0,East,5,Patna,2200.0,4,3,19000000
Multistorey Apartment,Unfurnished,2.0,Unknown,3,Patna,1000.0,2,2,5120500
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,736.0,2,2,6125000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,2,2,4280000
Villa,Semi-Furnished,2.0,North,2,Patna,2800.0,6,5,50000000
Multistorey Apartment,Unfurnished,3.0,North,4,Patna,998.0,3,2,7360540
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,3,2,9700000
Multistorey Apartment,Semi-Furnished,2.0,East,5,Patna,1550.0,3,3,25000000
Multistorey Apartment,Unfurnished,4.0,West,6,Patna,1575.0,3,3,23500000
Multistorey Apartment,Unfurnished,1.0,East,7,Patna,1000.0,3,2,7250000
Multistorey Apartment,Semi-Furnished,1.0,East,4,Patna,962.0,3,2,7450000
Multistorey Apartment,Unfurnished,4.0,East,5,Patna,1000.0,3,2,7711000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,2,4888800
Multistorey Apartment,Unfurnished,4.0,West,5,Patna,1300.0,3,2,12500000
Multistorey Apartment,Unfurnished,2.0,West,4,Patna,882.0,3,2,8892000
Multistorey Apartment,Semi-Furnished,1.0,West,4,Patna,1000.0,2,2,4800000
Multistorey Apartment,Unfurnished,6.0,West,6,Patna,1000.0,3,2,7100000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,3,3,11661000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,10,Patna,1000.0,3,2,7608000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,7,Patna,1000.0,1,2,2450000
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,3,3,11302900
Multistorey Apartment,Unfurnished,4.0,East,7,Patna,1000.0,3,2,6300000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,2,12920000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,17,Patna,1000.0,3,3,8976800
Multistorey Apartment,Unfurnished,2.0,East,4,Patna,1000.0,2,2,4900000
Builder Floor Apartment,Furnished,0.0,Unknown,4,Patna,1083.0,3,2,7582400
Multistorey Apartment,Semi-Furnished,4.0,North - East,10,Patna,1650.0,3,2,12479350
Multistorey Apartment,Semi-Furnished,3.0,North,4,Patna,640.0,3,2,4800000
Multistorey Apartment,Unfurnished,2.0,East,4,Patna,1050.0,2,2,7000000
Multistorey Apartment,Unfurnished,2.0,North - East,4,Patna,1000.0,2,2,5400000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,3,8196500
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,3,2,7480000
Multistorey Apartment,Unfurnished,1.0,West,6,Patna,1000.0,2,2,5901500
Multistorey Apartment,Semi-Furnished,3.0,East,13,Patna,971.0,3,2,10430000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,3,2,7950000
Multistorey Apartment,Unfurnished,5.0,North,6,Patna,1500.0,3,3,16800000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,2,2,7375000
Multistorey Apartment,Unfurnished,2.0,East,12,Patna,1140.0,3,3,8468600
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,2,2,5517200
Multistorey Apartment,Semi-Furnished,4.0,East,5,Patna,1000.0,2,2,5000000
Multistorey Apartment,Semi-Furnished,3.0,East,3,Patna,1400.0,3,3,13500000
Multistorey Apartment,Semi-Furnished,4.0,East,5,Patna,1000.0,3,3,12500000
Multistorey Apartment,Unfurnished,2.0,Unknown,3,Patna,1000.0,2,2,5126000
Multistorey Apartment,Semi-Furnished,1.0,East,3,Patna,988.0,3,2,5200000
Multistorey Apartment,Semi-Furnished,3.0,South,4,Patna,1200.0,3,2,7500000
Multistorey Apartment,Semi-Furnished,1.0,North,5,Patna,1200.0,3,2,11000000
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,636.0,2,2,6247500
Multistorey Apartment,Unfurnished,2.0,East,4,Patna,937.0,3,2,6995400
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,3,2,9699000
Multistorey Apartment,Semi-Furnished,4.0,North,6,Patna,1400.0,3,2,13000000
Multistorey Apartment,Unfurnished,3.0,West,5,Patna,980.0,3,2,6500000
Multistorey Apartment,Unfurnished,3.0,South - East,6,Patna,1050.0,3,2,6750000
Multistorey Apartment,Semi-Furnished,1.0,East,4,Patna,1000.0,3,2,6403200
Multistorey Apartment,Semi-Furnished,3.0,East,14,Patna,1327.0,3,3,11500000
Multistorey Apartment,Unfurnished,0.0,East,5,Patna,1000.0,3,3,12000000
Multistorey Apartment,Unfurnished,4.0,East,6,Patna,1000.0,3,2,6500000
Multistorey Apartment,Unfurnished,3.0,West,3,Patna,1000.0,3,2,6800000
Multistorey Apartment,Unfurnished,2.0,East,4,Patna,867.0,3,2,8772000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,2,4478400
Multistorey Apartment,Semi-Furnished,4.0,East,7,Patna,719.0,2,2,5800000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,10,Patna,1000.0,2,2,6450000
Multistorey Apartment,Semi-Furnished,3.0,East,5,Patna,1150.0,3,2,12500000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,3,3,11657100
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,2,2,6369000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,2,10499200
Multistorey Apartment,Semi-Furnished,2.0,Unknown,7,Patna,1000.0,2,2,3500000
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,3,3,11517300
Multistorey Apartment,Semi-Furnished,2.0,Unknown,17,Patna,1000.0,3,2,9725400
Multistorey Apartment,Unfurnished,2.0,North - East,4,Patna,1000.0,3,2,6823200
Multistorey Apartment,Unfurnished,4.0,West,7,Patna,1000.0,2,2,8932000
Multistorey Apartment,Semi-Furnished,2.0,West,4,Patna,640.0,2,2,4000000
Multistorey Apartment,Unfurnished,2.0,North,3,Patna,1200.0,3,2,7000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,17,Patna,1000.0,3,3,9212000
Multistorey Apartment,Unfurnished,2.0,North,4,Patna,1000.0,3,2,8700000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,2,9009000
Multistorey Apartment,Semi-Furnished,15.0,South - East,15,Patna,1860.0,5,4,14775000
Multistorey Apartment,Unfurnished,4.0,North - East,11,Patna,1000.0,2,2,5100000
Multistorey Apartment,Semi-Furnished,3.0,East,5,Patna,1275.0,4,3,9960500
Multistorey Apartment,Unfurnished,3.0,East,12,Patna,957.0,3,2,7318600
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,2,2,5174000
Multistorey Apartment,Unfurnished,4.0,East,6,Patna,1000.0,3,2,7656000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,2,2,7225000
Multistorey Apartment,Semi-Furnished,2.0,South - East,7,Patna,1089.0,3,2,8027400
Multistorey Apartment,Unfurnished,2.0,South - East,3,Patna,1000.0,2,2,5100000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,2,2,5650000
Multistorey Apartment,Unfurnished,1.0,North,6,Patna,875.0,2,2,6200000
Multistorey Apartment,Furnished,2.0,East,4,Patna,1000.0,3,2,8500000
Residential House,Semi-Furnished,0.0,North - West,2,Patna,1200.0,5,4,13000000
Multistorey Apartment,Semi-Furnished,1.0,East,3,Patna,778.0,2,2,4280000
Multistorey Apartment,Unfurnished,2.0,Unknown,3,Patna,1000.0,2,2,5117750
Multistorey Apartment,Unfurnished,2.0,Unknown,6,Patna,1000.0,3,2,6630500
Multistorey Apartment,Unfurnished,1.0,South,6,Patna,644.0,2,2,2978500
Multistorey Apartment,Semi-Furnished,2.0,North - West,4,Patna,968.0,3,2,7360540
Residential House,Unfurnished,1.0,West,1,Patna,1000.0,6,4,42500000
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,882.0,2,2,8085000
Multistorey Apartment,Unfurnished,3.0,West,4,Patna,1200.0,3,2,8500000
Multistorey Apartment,Semi-Furnished,4.0,West,4,Patna,1020.0,3,2,6000000
Multistorey Apartment,Unfurnished,6.0,South - East,8,Patna,1150.0,3,3,7520000
Multistorey Apartment,Semi-Furnished,1.0,East,4,Patna,1000.0,3,2,6400000
Multistorey Apartment,Semi-Furnished,4.0,North,4,Patna,1250.0,3,2,21000000
Multistorey Apartment,Unfurnished,6.0,East,6,Patna,1000.0,3,3,6800000
Multistorey Apartment,Furnished,2.0,Unknown,4,Patna,850.0,2,2,5100000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,2,4300000
Multistorey Apartment,Unfurnished,1.0,East,4,Patna,962.0,3,2,7748000
Multistorey Apartment,Unfurnished,2.0,East,4,Patna,639.0,2,2,6276000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,2,5032800
Multistorey Apartment,Unfurnished,1.0,East,5,Patna,900.0,2,2,8000000
Multistorey Apartment,Semi-Furnished,3.0,East,4,Patna,1154.0,3,2,9200000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,10,Patna,1000.0,3,2,8368800
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,3,3,12354500
Multistorey Apartment,Semi-Furnished,3.0,East,4,Patna,1200.0,3,2,12000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,7,Patna,1000.0,3,2,4550000
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,3,3,12589300
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,2,12838400
Multistorey Apartment,Semi-Furnished,2.0,Unknown,17,Patna,1000.0,3,3,9016000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,17,Patna,1000.0,3,2,8591400
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,2,2,5989500
Multistorey Apartment,Semi-Furnished,10.0,North - East,16,Patna,1355.0,3,3,11985000
Multistorey Apartment,Unfurnished,2.0,East,11,Patna,1000.0,3,2,7800000
Multistorey Apartment,Semi-Furnished,3.0,North - West,4,Patna,1000.0,3,2,6499200
Multistorey Apartment,Semi-Furnished,4.0,Unknown,5,Patna,658.0,2,2,5164500
Multistorey Apartment,Semi-Furnished,3.0,West,4,Patna,750.0,2,2,4000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,5,Patna,1000.0,3,2,9660000
Multistorey Apartment,Unfurnished,3.0,East,4,Patna,1000.0,3,2,7650000
Multistorey Apartment,Unfurnished,2.0,West,3,Patna,1000.0,2,2,4131000
Multistorey Apartment,Unfurnished,4.0,East,7,Patna,1000.0,3,2,6380000
Residential House,Semi-Furnished,2.0,North,2,Patna,680.0,4,3,12500000
Multistorey Apartment,Unfurnished,4.0,East,12,Patna,951.0,3,2,7277200
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,3,2,8522800
Multistorey Apartment,Unfurnished,3.0,West,6,Patna,1000.0,3,3,7903500
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,2,2,6600000
Multistorey Apartment,Semi-Furnished,1.0,North - West,3,Patna,900.0,3,2,7012500
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,1,1,2455000
Multistorey Apartment,Unfurnished,2.0,East,7,Patna,1250.0,3,2,6500000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,2,9030450
Multistorey Apartment,Unfurnished,0.0,North,4,Patna,880.0,2,2,5190000
Multistorey Apartment,Semi-Furnished,-1.0,East,7,Patna,1835.0,3,3,9958000
Residential House,Unfurnished,0.0,North,1,Patna,1200.0,4,3,19500000
Residential House,Semi-Furnished,2.0,Unknown,3,Patna,650.0,7,3,8000000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,7,Patna,711.0,2,2,3000000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,3,6000000
Multistorey Apartment,Semi-Furnished,3.0,South - East,4,Patna,1321.0,3,3,12100000
Multistorey Apartment,Semi-Furnished,3.0,East,5,Patna,1200.0,3,3,7500000
Multistorey Apartment,Semi-Furnished,3.0,North - West,3,Patna,1000.0,3,2,6000000
Multistorey Apartment,Unfurnished,1.0,Unknown,4,Patna,1150.0,3,2,6500000
Multistorey Apartment,Semi-Furnished,3.0,East,4,Patna,1000.0,4,4,14000000
Multistorey Apartment,Furnished,0.0,Unknown,5,Patna,725.0,2,2,3500000
Multistorey Apartment,Unfurnished,2.0,East,4,Patna,1000.0,3,2,7200000
Multistorey Apartment,Unfurnished,4.0,Unknown,4,Patna,950.0,3,2,7500000
Multistorey Apartment,Unfurnished,2.0,Unknown,3,Patna,1000.0,2,2,5115000
Residential House,Unfurnished,1.0,East,3,Patna,1000.0,6,3,15500000
Multistorey Apartment,Unfurnished,6.0,North - East,6,Patna,768.0,2,2,3552000
Multistorey Apartment,Unfurnished,5.0,East,7,Patna,1000.0,3,3,8000000
Multistorey Apartment,Semi-Furnished,1.0,East,3,Patna,739.0,2,2,4160000
Multistorey Apartment,Unfurnished,1.0,Unknown,4,Patna,1400.0,3,2,10320000
Residential House,Semi-Furnished,0.0,North - East,1,Patna,2000.0,4,3,52500000
Multistorey Apartment,Unfurnished,3.0,Unknown,4,Patna,1118.0,3,2,6700000
Multistorey Apartment,Unfurnished,2.0,East,5,Patna,1125.0,3,2,7500000
Multistorey Apartment,Unfurnished,2.0,East,4,Patna,900.0,2,2,7500000
Multistorey Apartment,Unfurnished,2.0,Unknown,6,Patna,1000.0,3,2,6633120
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,736.0,2,2,6743000
Multistorey Apartment,Semi-Furnished,2.0,East,4,Patna,974.0,3,2,7145555
Multistorey Apartment,Semi-Furnished,2.0,East,7,Patna,1600.0,3,3,15025000
Multistorey Apartment,Semi-Furnished,6.0,East,6,Patna,1200.0,3,2,13000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,2,Patna,1160.0,3,2,5500000
Multistorey Apartment,Unfurnished,3.0,West,6,Patna,1250.0,3,3,14000000
Residential House,Semi-Furnished,2.0,East,3,Patna,1600.0,5,4,21000000
Multistorey Apartment,Semi-Furnished,7.0,East,10,Patna,1625.0,3,2,16000000
Multistorey Apartment,Semi-Furnished,4.0,East,4,Patna,1000.0,3,2,6330000
Multistorey Apartment,Semi-Furnished,3.0,East,6,Patna,1600.0,3,2,11000000
Multistorey Apartment,Unfurnished,4.0,East,7,Patna,1000.0,3,2,8600000
Multistorey Apartment,Unfurnished,7.0,West,7,Patna,1000.0,5,4,8800000
Multistorey Apartment,Unfurnished,1.0,East,4,Patna,888.0,3,2,10000000
Multistorey Apartment,Furnished,0.0,Unknown,3,Patna,900.0,3,2,6500000
Multistorey Apartment,Unfurnished,4.0,North,4,Patna,1000.0,2,2,7100000
Multistorey Apartment,Unfurnished,1.0,East,4,Patna,737.0,2,2,5200000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,2,5011200
Multistorey Apartment,Unfurnished,3.0,South,5,Patna,1350.0,3,2,15000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,10,Patna,1000.0,2,2,7095000
Multistorey Apartment,Unfurnished,4.0,East,4,Patna,1066.0,3,2,7400000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,4,4,16534000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,4,2,9500000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,7,Patna,1000.0,2,2,3675000
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,3,3,12709900
Multistorey Apartment,Semi-Furnished,2.0,Unknown,6,Patna,1000.0,3,2,9900000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,17,Patna,1000.0,3,3,8820000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,2,11356000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,17,Patna,1000.0,3,2,8375400
Multistorey Apartment,Semi-Furnished,14.0,South - East,15,Patna,1413.0,4,3,12935000
Multistorey Apartment,Unfurnished,4.0,East,11,Patna,1000.0,2,2,5250000
Multistorey Apartment,Unfurnished,1.0,East,7,Patna,850.0,2,2,7560000
Multistorey Apartment,Unfurnished,3.0,North - East,3,Patna,1000.0,3,2,6900000
Multistorey Apartment,Furnished,5.0,Unknown,6,Patna,800.0,2,2,6400000
Multistorey Apartment,Unfurnished,4.0,Unknown,4,Patna,1100.0,3,2,7560000
Multistorey Apartment,Furnished,2.0,South - East,4,Patna,1050.0,2,2,7000000
Multistorey Apartment,Semi-Furnished,0.0,South - East,5,Patna,1119.0,3,3,11500000
Multistorey Apartment,Unfurnished,2.0,East,12,Patna,957.0,3,2,7530200
Multistorey Apartment,Furnished,5.0,Unknown,5,Patna,1200.0,3,2,6000000
Multistorey Apartment,Unfurnished,3.0,North - East,4,Patna,1000.0,2,2,5606400
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,3,3,8209500
Multistorey Apartment,Semi-Furnished,5.0,North - East,5,Patna,829.0,2,2,6506500
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,3,2,8101600
Multistorey Apartment,Unfurnished,2.0,East,6,Patna,1000.0,3,3,7557000
Multistorey Apartment,Unknown,2.0,Unknown,4,Patna,1000.0,2,2,350000
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1000.0,3,2,800000
Multistorey Apartment,Unfurnished,2.0,East,3,Patna,1000.0,3,2,5525000
Multistorey Apartment,Unfurnished,2.0,North,6,Patna,790.0,2,2,6500000
Residential House,Unfurnished,1.0,North,1,Patna,1000.0,3,2,20000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,3,2,3500000
Multistorey Apartment,Furnished,2.0,Unknown,4,Patna,1172.0,3,2,3500000
Multistorey Apartment,Semi-Furnished,1.0,East,3,Patna,1376.0,3,3,11800000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,2,2,6325000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Patna,1000.0,1,1,2290000
Multistorey Apartment,Furnished,4.0,North - East,4,Patna,1000.0,3,2,9500000
Multistorey Apartment,Furnished,4.0,Unknown,5,Patna,1000.0,3,2,8000000
Multistorey Apartment,Semi-Furnished,6.0,Unknown,7,Patna,1000.0,3,3,7500000
Multistorey Apartment,Unfurnished,1.0,Unknown,3,Patna,1000.0,3,2,8500000
Builder Floor Apartment,Unfurnished,2.0,Unknown,4,Patna,1000.0,2,2,5100000
Builder Floor Apartment,Unfurnished,1.0,Unknown,3,Patna,1000.0,2,2,5000000
Builder Floor Apartment,Semi-Furnished,2.0,Unknown,3,Patna,1000.0,1,1,1800000
Multistorey Apartment,Semi-Furnished,5.0,Unknown,6,Patna,1100.0,3,2,6500000
Multistorey Apartment,Unfurnished,1.0,Unknown,5,Patna,1027.0,2,2,8000000
Multistorey Apartment,Unfurnished,4.0,Unknown,6,Patna,1000.0,2,2,4000000
Multistorey Apartment,Furnished,4.0,Unknown,4,Patna,1000.0,3,2,4000000
Builder Floor Apartment,Furnished,3.0,Unknown,4,Patna,1000.0,2,2,7200000
Villa,Furnished,2.0,Unknown,2,Patna,1000.0,4,2,8000000
Multistorey Apartment,Semi-Furnished,2.0,East,3,Patna,1000.0,2,1,3000000
Multistorey Apartment,Unfurnished,0.0,East,4,Patna,1100.0,3,2,9200000
Multistorey Apartment,Unfurnished,6.0,Unknown,6,Patna,1294.0,3,2,8000000
Builder Floor Apartment,Unfurnished,1.0,Unknown,3,Patna,1000.0,3,2,4300000
Multistorey Apartment,Unfurnished,8.0,Unknown,10,Patna,1000.0,2,2,8000000
Residential House,Furnished,0.0,North - East,1,Patna,1000.0,2,3,20000000
Multistorey Apartment,Unfurnished,0.0,Unknown,3,Patna,955.0,2,2,5000000
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Patna,1500.0,3,2,6000000
Builder Floor Apartment,Semi-Furnished,1.0,Unknown,5,Patna,1000.0,1,1,2000000
Multistorey Apartment,Furnished,3.0,Unknown,4,Patna,1000.0,2,2,5100000
Residential House,Unfurnished,2.0,East,2,Patna,7000.0,10,5,70000000
Multistorey Apartment,Semi-Furnished,4.0,East,5,Patna,1000.0,2,2,3500000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Patna,1190.0,3,3,7500000
Multistorey Apartment,Semi-Furnished,2.0,North - East,4,Patna,1050.0,3,3,7500000
Multistorey Apartment,Unfurnished,4.0,West,4,Patna,1150.0,3,2,8000000
Multistorey Apartment,Furnished,2.0,Unknown,4,Patna,1000.0,3,3,6500000
Multistorey Apartment,Unfurnished,4.0,East,7,Patna,1200.0,3,2,6750000
Multistorey Apartment,Unfurnished,8.0,East,10,Patna,1160.0,3,2,8100000
Multistorey Apartment,Unfurnished,4.0,Unknown,4,Patna,1450.0,3,2,4800000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,2,Patna,1000.0,2,1,2900000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,5,Patna,1000.0,4,2,15000000
Multistorey Apartment,Semi-Furnished,1.0,West,5,Patna,1000.0,2,2,7100000
Multistorey Apartment,Unfurnished,3.0,North,6,Patna,1550.0,3,2,11500000
Multistorey Apartment,Semi-Furnished,6.0,Unknown,7,Patna,1600.0,3,2,11000000
Multistorey Apartment,Unfurnished,1.0,West,5,Patna,1000.0,2,2,6000000
Builder Floor Apartment,Furnished,4.0,Unknown,6,Patna,1000.0,2,1,2900000
Multistorey Apartment,Unfurnished,2.0,Unknown,5,Patna,1000.0,2,2,4500000
Residential House,Furnished,0.0,Unknown,3,Patna,1000.0,4,3,17500000
Residential House,Unfurnished,1.0,East,2,Patna,900.0,3,3,15000000
Residential House,Unfurnished,2.0,East,2,Patna,1000.0,7,4,12500000
Multistorey Apartment,Unfurnished,3.0,Unknown,4,Patna,1000.0,2,2,5700000
Multistorey Apartment,Semi-Furnished,4.0,North - East,4,Patna,1000.0,2,2,5000000
Multistorey Apartment,Unfurnished,1.0,West,6,Patna,1000.0,2,2,3500000
Multistorey Apartment,Unfurnished,1.0,North - West,4,Patna,1200.0,3,2,7600000
Multistorey Apartment,Unfurnished,2.0,Unknown,3,Patna,961.0,2,2,7000000
Multistorey Apartment,Unfurnished,2.0,Unknown,6,Patna,1300.0,3,2,6500000
Multistorey Apartment,Semi-Furnished,2.0,East,3,Patna,1200.0,3,2,8500000
Multistorey Apartment,Semi-Furnished,3.0,East,5,Patna,850.0,2,2,6000000
Multistorey Apartment,Unfurnished,3.0,Unknown,7,Patna,1000.0,3,2,2700000
Multistorey Apartment,Semi-Furnished,3.0,South - East,6,Patna,1130.0,3,3,4500000
Residential House,Unfurnished,1.0,South,1,Patna,1000.0,2,2,8500000
Residential House,Unfurnished,0.0,South,1,Patna,1500.0,4,4,18000000
Residential House,Furnished,0.0,South - East,1,Patna,2600.0,6,4,60000000
Residential House,Unfurnished,1.0,Unknown,2,Patna,1000.0,3,3,5400000
Multistorey Apartment,Semi-Furnished,3.0,South -West,4,Patna,1000.0,3,2,6000000
Multistorey Apartment,Unfurnished,1.0,East,6,Patna,1000.0,3,2,10000000
Residential House,Furnished,4.0,East,4,Patna,2200.0,6,5,40000000
Multistorey Apartment,Unfurnished,3.0,Unknown,4,Patna,1037.0,3,2,8000000
Multistorey Apartment,Semi-Furnished,4.0,North,4,Patna,1000.0,2,2,8500000
